CASE_STATUS,SOC_NAME,JOB_TITLE,FULL_TIME_POSITION,PREVAILING_WAGE,YEAR,WORKSITE,State,Wage_Category,processing_time
1,ACCOUNTANTS AND AUDITORS,ASSURANCE SENIOR,N,67300.0,2016.0,"SAN FRANCISCO, CALIFORNIA",CALIFORNIA,Medium,26
1,ACCOUNTANTS AND AUDITORS,ACCOUNTING OFFICER,N,56326.4,2016.0,"DORAL, FLORIDA",FLORIDA,Medium,12
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,53040.0,2016.0,"PLEASANTON, CALIFORNIA",CALIFORNIA,Medium,23
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,45822.4,2016.0,"RICHARDSON, TEXAS",TEXAS,Low,39
1,ACCOUNTANTS AND AUDITORS,STAFF ACCOUNTANT,N,45656.0,2016.0,"SACRAMENTO, CALIFORNIA",CALIFORNIA,Low,36
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,55369.6,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,33
1,ACCOUNTANTS AND AUDITORS,FINANCIAL ANALYSIS,N,58178.0,2016.0,"SANTA CLARA, CALIFORNIA",CALIFORNIA,Medium,28
1,ACCOUNTANTS AND AUDITORS,GENERAL LEDGER ACCOUNTANT,N,46717.0,2016.0,"GREENWOOD VILLAGE, COLORADO",COLORADO,Low,32
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,55369.6,2016.0,"SOMERS, NEW YORK",NEW YORK,Medium,25
1,ACCOUNTANTS AND AUDITORS,FINANCIAL EFFECTIVENESS ACCOUNTANT,N,46218.0,2016.0,"WESTLAKE, CALIFORNIA",CALIFORNIA,Low,29
1,ACCOUNTANTS AND AUDITORS,STAFF ACCOUNTANT,N,55369.6,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,23
1,ACCOUNTANTS AND AUDITORS,CORPORATE ACCOUNTANT,N,55370.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,21
1,ACCOUNTANTS AND AUDITORS,STAFF ACCOUNTANT,N,42848.0,2016.0,"CHICAGO, ILLINOIS",ILLINOIS,Low,34
1,ACCOUNTANTS AND AUDITORS,AUDIT ASSISTANT,N,55370.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,25
1,ACCOUNTANTS AND AUDITORS,STAFF ACCOUNTANT,N,47965.0,2016.0,"MARIETTA, GEORGIA",GEORGIA,Low,40
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,55370.0,2016.0,"FLUSHING, NEW YORK",NEW YORK,Medium,37
1,ACCOUNTANTS AND AUDITORS,ACCOUNTS AND FINANCE COORDINATOR,N,55369.6,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,21
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,55744.0,2016.0,"LAKE GROVE, NEW YORK",NEW YORK,Medium,26
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,47881.6,2016.0,"FULLERTON, CALIFORNIA",CALIFORNIA,Low,30
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,57304.0,2016.0,"SAN FRANCISCO, CALIFORNIA",CALIFORNIA,Medium,36
1,ACCOUNTANTS AND AUDITORS,DUTCH TAX ADVISOR,Y,96741.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,High,24
1,ACCOUNTANTS AND AUDITORS,FINANCIAL CONTROLLER,Y,83741.0,2016.0,"MORRISTOWN, NEW JERSEY",NEW JERSEY,Medium,11
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,47445.0,2016.0,"MONROVIA, CALIFORNIA",CALIFORNIA,Low,39
1,ACCOUNTANTS AND AUDITORS,SENIOR ACCOUNTANT,N,57387.0,2016.0,"WEST PALM BEACH, FLORIDA",FLORIDA,Medium,17
1,ACCOUNTANTS AND AUDITORS,STAFF ACCOUNTANT,N,49800.0,2016.0,"BETHESDA, MARYLAND",MARYLAND,Low,35
1,ACCOUNTANTS AND AUDITORS,ASSURANCE SENIOR,N,51000.0,2016.0,"DALLAS, TEXAS",TEXAS,Medium,29
1,ACCOUNTANTS AND AUDITORS,PROFESSIONAL ASSOCIATE,N,49109.0,2016.0,"HOUSTON, TEXAS",TEXAS,Low,40
0,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,34757.0,2016.0,"SUMMERVILLE, SOUTH CAROLINA",SOUTH CAROLINA,Low,49
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,55370.0,2016.0,"JACKSON HEIGHTS, NEW YORK",NEW YORK,Medium,33
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,61693.0,2016.0,"BALTIMORE, MARYLAND",MARYLAND,Medium,16
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,47445.0,2016.0,"LOS ANGELES, CALIFORNIA",CALIFORNIA,Low,46
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,55369.6,2016.0,"FLUSHING, NEW YORK",NEW YORK,Medium,38
1,ACCOUNTANTS AND AUDITORS,STAFF ACCOUNTANT,N,47444.8,2016.0,"ENCINO, CALIFORNIA",CALIFORNIA,Low,45
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,57304.0,2016.0,"SAN FRANCISCO, CALIFORNIA",CALIFORNIA,Medium,28
1,ACCOUNTANTS AND AUDITORS,BILLING AND SYSTEMS ACCOUNTANT,N,53747.0,2016.0,"SILVER SPRING, MARYLAND",MARYLAND,Medium,20
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,47445.0,2016.0,"LOS ANGELES, CALIFORNIA",CALIFORNIA,Low,31
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,39333.0,2016.0,"OKLAHOMA CITY, OKLAHOMA",OKLAHOMA,Low,30
0,ACCOUNTANTS AND AUDITORS,TAX ANALYST,N,47965.0,2016.0,"SUWANEE, GEORGIA",GEORGIA,Low,51
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,47444.8,2016.0,"EL MONTE, CALIFORNIA",CALIFORNIA,Low,34
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,55369.6,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,20
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,45822.0,2016.0,"DALLAS, TEXAS",TEXAS,Low,38
1,ACCOUNTANTS AND AUDITORS,STAFF ACCOUNTANT,N,37800.0,2016.0,"CHARLOTTE, NORTH CAROLINA",NORTH CAROLINA,Low,38
1,ACCOUNTANTS AND AUDITORS,STAFF AUDITOR,N,46218.0,2016.0,"CLEVELAND, OHIO",OHIO,Low,34
1,ACCOUNTANTS AND AUDITORS,INVESTMENT STAFF ACCOUNT,N,41413.0,2016.0,"TOPEKA, KANSAS",KANSAS,Low,37
1,ACCOUNTANTS AND AUDITORS,ONSITE LEAD,N,67330.0,2016.0,"EAGAN, MINNESOTA",MINNESOTA,Medium,22
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,55369.6,2016.0,"COLLEGE POINT, NEW YORK",NEW YORK,Medium,30
1,ACCOUNTANTS AND AUDITORS,STAFF ACCOUNTANT,N,55369.6,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,29
1,ACCOUNTANTS AND AUDITORS,FINANCIAL & BUSINESS ANALYST,N,47444.8,2016.0,"LOS ANGELES, CALIFORNIA",CALIFORNIA,Low,45
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,55369.6,2016.0,"BRONX, NEW YORK",NEW YORK,Medium,34
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,55370.0,2016.0,"FOREST HILLS, NEW YORK",NEW YORK,Medium,27
1,ACCOUNTANTS AND AUDITORS,AUDITOR- UNCLAIMED PROPERTY SPECIALIST,N,53019.0,2016.0,"GREENWICH, CONNECTICUT",CONNECTICUT,Medium,25
1,ACCOUNTANTS AND AUDITORS,SENIOR STAFF RISK,Y,72571.0,2016.0,"SAN FRANCISCO, CALIFORNIA",CALIFORNIA,Medium,14
1,ACCOUNTANTS AND AUDITORS,STAFF ACCOUNTANT,N,39270.4,2016.0,"HONOLULU, HAWAII",HAWAII,Low,19
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,51002.0,2016.0,"BILLERICA, MASSACHUSETTS",MASSACHUSETTS,Medium,27
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,55370.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,37
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,58177.6,2016.0,"SANTA CLARA, CALIFORNIA",CALIFORNIA,Medium,30
1,ACCOUNTANTS AND AUDITORS,AUDIT ASSISTANT,N,55370.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,39
1,ACCOUNTANTS AND AUDITORS,ADVISORY CONSULTANT,N,49109.0,2016.0,"HOUSTON, TEXAS",TEXAS,Low,30
0,ACCOUNTANTS AND AUDITORS,FINANCIAL REPORTING ACCOUNTANT,N,47800.0,2016.0,"EDEN PRAIRIE, MINNESOTA",MINNESOTA,Low,59
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,65104.0,2016.0,"WALDORF, MARYLAND",MARYLAND,Medium,21
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,54700.0,2016.0,"RESTON, VIRGINIA",VIRGINIA,Medium,20
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,55744.0,2016.0,"SHELTER ISLAND, NEW YORK",NEW YORK,Medium,35
1,ACCOUNTANTS AND AUDITORS,STAFF ACCOUNTANT,N,46717.0,2016.0,"DENVER, COLORADO",COLORADO,Low,29
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT REAL ESTATE PROJECTS,Y,72571.0,2016.0,"MILLBRAE, CALIFORNIA",CALIFORNIA,Medium,11
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,49833.0,2016.0,"BROOKLYN, NEW YORK",NEW YORK,Low,46
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,55473.6,2016.0,"ANNANDALE, VIRGINIA",VIRGINIA,Medium,30
1,ACCOUNTANTS AND AUDITORS,SENIOR AUDITOR,N,53206.0,2016.0,"BATON ROUGE, LOUISIANA",LOUISIANA,Medium,33
1,ACCOUNTANTS AND AUDITORS,FINANCIAL ACCOUNTANT,N,41766.0,2016.0,"AUSTIN, TEXAS",TEXAS,Low,23
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,55474.0,2016.0,"WASHINGTON, DISTRICT OF COLUMBIA",DISTRICT OF COLUMBIA,Medium,22
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,54700.0,2016.0,"RESTON, VIRGINIA",VIRGINIA,Medium,23
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,47028.8,2016.0,"BRISTOL, PENNSYLVANIA",PENNSYLVANIA,Low,34
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,54700.0,2016.0,"RESTON, VIRGINIA",VIRGINIA,Medium,28
0,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,58177.6,2016.0,"SAN JOSE, CALIFORNIA",CALIFORNIA,Medium,55
0,ACCOUNTANTS AND AUDITORS,STAFF ACCOUNTANT,N,57304.0,2016.0,"REDWOOD CITY, CALIFORNIA",CALIFORNIA,Medium,61
0,ACCOUNTANTS AND AUDITORS,INTERNATIONAL ACCOUNTING ANALYST,N,49691.0,2016.0,"TOPEKA, KANSAS",KANSAS,Low,55
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,47445.0,2016.0,"LOS ANGELES, CALIFORNIA",CALIFORNIA,Low,35
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,45697.6,2016.0,"HILLIARD, OHIO",OHIO,Low,33
1,ACCOUNTANTS AND AUDITORS,BUSINESS ANALYST,N,55370.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,26
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,58177.6,2016.0,"SANTA CLARA, CALIFORNIA",CALIFORNIA,Medium,24
1,ACCOUNTANTS AND AUDITORS,STAFF ACCOUNTANT,N,55369.6,2016.0,"BAYONNE, NEW JERSEY",NEW JERSEY,Medium,18
1,ACCOUNTANTS AND AUDITORS,COST ANALYST,N,41496.0,2016.0,"PINE HILL, ALABAMA",ALABAMA,Low,37
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,44636.8,2016.0,"SAN BERNARDINO, CALIFORNIA",CALIFORNIA,Low,36
1,ACCOUNTANTS AND AUDITORS,AUDIT SENIOR,N,55370.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,38
1,ACCOUNTANTS AND AUDITORS,STAFF ACCOUNTANT,N,47445.0,2016.0,"LOS ANGELES, CALIFORNIA",CALIFORNIA,Low,33
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,54558.0,2016.0,"CLARK, NEW JERSEY",NEW JERSEY,Medium,23
1,ACCOUNTANTS AND AUDITORS,ASSURANCE SENIOR,N,67300.0,2016.0,"SAN FRANCISCO, CALIFORNIA",CALIFORNIA,Medium,27
1,ACCOUNTANTS AND AUDITORS,STAFF ACCOUNTANT,N,57304.0,2016.0,"SAN FRANCISCO, CALIFORNIA",CALIFORNIA,Medium,26
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,47444.8,2016.0,"MONTEREY PARK, CALIFORNIA",CALIFORNIA,Low,38
1,ACCOUNTANTS AND AUDITORS,COST ACCOUNTANT,N,37211.0,2016.0,"INDIAN LAND, SOUTH CAROLINA",SOUTH CAROLINA,Low,24
1,ACCOUNTANTS AND AUDITORS,AUDIT ASSOCIATE,N,47445.0,2016.0,"LOS ANGELES, CALIFORNIA",CALIFORNIA,Low,44
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,55369.6,2016.0,"FLUSHING, NEW YORK",NEW YORK,Medium,30
0,ACCOUNTANTS AND AUDITORS,AUDITOR,Y,73632.0,2016.0,"WEST HARTFORD, CONNECTICUT",CONNECTICUT,Medium,42
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,35580.0,2016.0,"HOLLYWOOD, CALIFORNIA",CALIFORNIA,Low,38
1,ACCOUNTANTS AND AUDITORS,AUDIT ASSISTANT,N,52478.0,2016.0,"BOSTON, MASSACHUSETTS",MASSACHUSETTS,Medium,13
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,55370.0,2016.0,"JERSEY CITY, NEW JERSEY",NEW JERSEY,Medium,31
1,ACCOUNTANTS AND AUDITORS,ASSURANCE ASSOCIATE,N,53040.0,2016.0,"PLEASANTON, CALIFORNIA",CALIFORNIA,Medium,33
1,ACCOUNTANTS AND AUDITORS,COST ACCOUNTANT,N,49732.8,2016.0,"LYNNWOOD, WASHINGTON",WASHINGTON,Low,39
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,55370.0,2016.0,"BROOKLYN, NEW YORK",NEW YORK,Medium,30
1,ACCOUNTANTS AND AUDITORS,STAFF ACCOUNTANT,N,49109.0,2016.0,"SUGAR LAND, TEXAS",TEXAS,Low,29
1,ACCOUNTANTS AND AUDITORS,ACCOUNTS PAYABLE CLERK,N,38459.0,2016.0,"OREM, UTAH",UTAH,Low,28
0,ACCOUNTANTS AND AUDITORS,ENTERY LEVEL STAFF ACCOUNTANT,N,53747.2,2016.0,"ROCKVILLE, MARYLAND",MARYLAND,Medium,49
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,55369.6,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,33
1,ACCOUNTANTS AND AUDITORS,SENIOR ASSOCIATE,N,66144.0,2016.0,"HOUSTON, TEXAS",TEXAS,Medium,28
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,44366.4,2016.0,"MADERA, CALIFORNIA",CALIFORNIA,Low,49
1,ACCOUNTANTS AND AUDITORS,TAX ACCOUNTANT,N,55369.6,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,20
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,47902.4,2016.0,"SAN DIEGO, CALIFORNIA",CALIFORNIA,Low,45
1,ACCOUNTANTS AND AUDITORS,AUDIT SENIOR,N,49109.0,2016.0,"HOUSTON, TEXAS",TEXAS,Low,36
1,ACCOUNTANTS AND AUDITORS,FINANCIAL ANALYSIS,Y,75566.0,2016.0,"SANTA CLARA, CALIFORNIA",CALIFORNIA,Medium,24
1,ACCOUNTANTS AND AUDITORS,TAX ASSOCIATE,N,44990.0,2016.0,"SALT LAKE CITY, UTAH",UTAH,Low,35
1,ACCOUNTANTS AND AUDITORS,ASSOCIATE,N,53040.0,2016.0,"WALNUT CREEK, CALIFORNIA",CALIFORNIA,Medium,31
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,45100.0,2016.0,"MCLEAN, VIRGINIA",VIRGINIA,Low,33
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,55744.0,2016.0,"MELVILLE, NEW YORK",NEW YORK,Medium,33
1,ACCOUNTANTS AND AUDITORS,TAX ACCOUNTANT,N,55473.6,2016.0,"ANNANDALE, VIRGINIA",VIRGINIA,Medium,27
1,ACCOUNTANTS AND AUDITORS,ASSURANCE SENIOR,N,56202.0,2016.0,"JACKSONVILLE, FLORIDA",FLORIDA,Medium,33
1,ACCOUNTANTS AND AUDITORS,TAX SENIOR,N,61797.0,2016.0,"DALLAS, TEXAS",TEXAS,Medium,26
1,ACCOUNTANTS AND AUDITORS,CORPORATE ACCOUNTANT,Y,76066.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,20
1,ACCOUNTANTS AND AUDITORS,STAFF ACCOUNTANT,N,47444.8,2016.0,"BURBANK, CALIFORNIA",CALIFORNIA,Low,35
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,57304.0,2016.0,"SAN FRANCISCO, CALIFORNIA",CALIFORNIA,Medium,35
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,55370.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,23
1,ACCOUNTANTS AND AUDITORS,COST ACCOUNTANT,N,55370.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,19
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,41850.0,2016.0,"TULSA, OKLAHOMA",OKLAHOMA,Low,38
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,46342.0,2016.0,"LANSING, MICHIGAN",MICHIGAN,Low,36
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,47445.0,2016.0,"EL MONTE, CALIFORNIA",CALIFORNIA,Low,41
1,ACCOUNTANTS AND AUDITORS,AUDIT IN-CHARGE,N,53019.0,2016.0,"STAMFORD, CONNECTICUT",CONNECTICUT,Medium,15
1,ACCOUNTANTS AND AUDITORS,STAFF ACCOUNTANT,N,58552.0,2016.0,"OAK BROOK, ILLINOIS",ILLINOIS,Medium,22
1,ACCOUNTANTS AND AUDITORS,STAFF ACCOUNTANT,N,42848.0,2016.0,"HOMEWOOD, ILLINOIS",ILLINOIS,Low,39
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,53747.0,2016.0,"ROCKVILLE, MARYLAND",MARYLAND,Medium,16
1,ACCOUNTANTS AND AUDITORS,TAX SENIOR,N,58552.0,2016.0,"CHICAGO, ILLINOIS",ILLINOIS,Medium,18
1,ACCOUNTANTS AND AUDITORS,AUDIT IN-CHARGE,N,38106.0,2016.0,"LAS VEGAS, NEVADA",NEVADA,Low,29
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT I,N,46072.0,2016.0,"SACRAMENTO, CALIFORNIA",CALIFORNIA,Low,39
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,Y,71053.0,2016.0,"BOYNTON BEACH, FLORIDA",FLORIDA,Medium,27
1,ACCOUNTANTS AND AUDITORS,SENIOR AUDIT ASSOCIATE,Y,72571.0,2016.0,"SAN FRANCISCO, CALIFORNIA",CALIFORNIA,Medium,26
1,ACCOUNTANTS AND AUDITORS,"MANAGER, RISK ADVISORY & ASSURANCE SERVICES",Y,90730.0,2016.0,"SANTA CLARITA, CALIFORNIA",CALIFORNIA,High,19
1,ACCOUNTANTS AND AUDITORS,INTERNAL ACCOUNTANT,N,58070.0,2016.0,"LAREDO, TEXAS",TEXAS,Medium,24
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,38106.0,2016.0,"LAS VEGAS, NEVADA",NEVADA,Low,32
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,43430.4,2016.0,"PITTSBURGH, PENNSYLVANIA",PENNSYLVANIA,Low,41
1,ACCOUNTANTS AND AUDITORS,ASSURANCE  STAFF,N,47000.0,2016.0,"SAN JOSE, CALIFORNIA",CALIFORNIA,Low,38
1,ACCOUNTANTS AND AUDITORS,ASSOCIATE,N,58178.0,2016.0,"SANTA CLARA, CALIFORNIA",CALIFORNIA,Medium,42
1,ACCOUNTANTS AND AUDITORS,ASSOCIATE,N,62962.0,2016.0,"SOLANA BEACH, CALIFORNIA",CALIFORNIA,Medium,24
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,45926.4,2016.0,"CARY, NORTH CAROLINA",NORTH CAROLINA,Low,38
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,47444.8,2016.0,"LOS ANGELES, CALIFORNIA",CALIFORNIA,Low,31
1,ACCOUNTANTS AND AUDITORS,ACCOUNTING AND BOOKKEEPING,N,42848.0,2016.0,"CHICAGO, ILLINOIS",ILLINOIS,Low,22
1,ACCOUNTANTS AND AUDITORS,STAFF ACCOUNTANT,N,42848.0,2016.0,"CHICAGO, ILLINOIS",ILLINOIS,Low,46
1,ACCOUNTANTS AND AUDITORS,ANALYST,N,44990.0,2016.0,"SALT LAKE CITY, UTAH",UTAH,Low,27
1,ACCOUNTANTS AND AUDITORS,STAFF ACCOUNTANT,N,37960.0,2016.0,"MANHATTAN, CALIFORNIA",CALIFORNIA,Low,32
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,43430.4,2016.0,"PITTSBURGH, PENNSYLVANIA",PENNSYLVANIA,Low,42
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,34674.0,2016.0,"MIDLAND, MICHIGAN",MICHIGAN,Low,41
1,ACCOUNTANTS AND AUDITORS,AUDITOR,N,46218.0,2016.0,"MENTOR, OHIO",OHIO,Low,35
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,61859.0,2016.0,"GARDEN GROVE, CALIFORNIA",CALIFORNIA,Medium,27
1,ACCOUNTANTS AND AUDITORS,ASSOCIATE,N,47445.0,2016.0,"LOS ANGELES, CALIFORNIA",CALIFORNIA,Low,45
0,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,49753.6,2016.0,"LYNDHURST, NEW JERSEY",NEW JERSEY,Low,62
1,ACCOUNTANTS AND AUDITORS,SENIOR FINANCIAL ANALYST,N,63690.0,2016.0,"SEATTLE, WASHINGTON",WASHINGTON,Medium,26
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,45926.4,2016.0,"CARY, NORTH CAROLINA",NORTH CAROLINA,Low,36
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,55369.6,2016.0,"RICHMOND HILL, NEW YORK",NEW YORK,Medium,24
1,ACCOUNTANTS AND AUDITORS,ASSOCIATE,N,42848.0,2016.0,"CHICAGO, ILLINOIS",ILLINOIS,Low,35
1,ACCOUNTANTS AND AUDITORS,SENIOR ASSOCIATE,N,61859.0,2016.0,"COSTA MESA, CALIFORNIA",CALIFORNIA,Medium,41
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,45926.4,2016.0,"CARY, NORTH CAROLINA",NORTH CAROLINA,Low,34
0,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,44636.8,2016.0,"CORONA, CALIFORNIA",CALIFORNIA,Low,52
1,ACCOUNTANTS AND AUDITORS,INTERNATIONAL AUDIT ASSOCIATE - JAPANESE PRACTICE,N,47965.0,2016.0,"ATLANTA, GEORGIA",GEORGIA,Low,24
1,ACCOUNTANTS AND AUDITORS,STAFF ACCOUNTANT,N,43285.0,2016.0,"VIRGINIA BEACH, VIRGINIA",VIRGINIA,Low,33
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,39270.4,2016.0,"HONOLULU, HAWAII",HAWAII,Low,46
1,ACCOUNTANTS AND AUDITORS,CLIENT SERVICE SENIOR ANALYST,Y,76066.0,2016.0,"JERSEY CITY, NEW JERSEY",NEW JERSEY,Medium,12
1,ACCOUNTANTS AND AUDITORS,SENIOR ACCOUNTANT,Y,87838.0,2016.0,"SAN FRANCISCO, CALIFORNIA",CALIFORNIA,Medium,19
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,55744.0,2016.0,"HICKSVILLE, NEW YORK",NEW YORK,Medium,30
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,39728.0,2016.0,"MCGREGOR, TEXAS",TEXAS,Low,24
1,ACCOUNTANTS AND AUDITORS,MANAGERIAL ACCOUNTANT,N,55744.0,2016.0,"WESTBURY, NEW YORK",NEW YORK,Medium,29
1,ACCOUNTANTS AND AUDITORS,TAX ASSOCIATE,N,47965.0,2016.0,"ATLANTA, GEORGIA",GEORGIA,Low,28
1,ACCOUNTANTS AND AUDITORS,AUDIT PROFESSIONAL,N,52312.0,2016.0,"OREM, UTAH",UTAH,Medium,23
1,ACCOUNTANTS AND AUDITORS,ASSOCIATE,N,55370.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,32
0,ACCOUNTANTS AND AUDITORS,AUDITOR,N,55369.6,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,52
1,ACCOUNTANTS AND AUDITORS,JUNIOR ANALYST,N,57304.0,2016.0,"SOUTH SAN FRANCISCO, CALIFORNIA",CALIFORNIA,Medium,17
1,ACCOUNTANTS AND AUDITORS,ASSURANCE STAFF,N,49733.0,2016.0,"SEATTLE, WASHINGTON",WASHINGTON,Low,46
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,55369.6,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,14
1,ACCOUNTANTS AND AUDITORS,COST ACCOUNTANT,N,46114.0,2016.0,"REDFORD, MICHIGAN",MICHIGAN,Low,33
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,47444.8,2016.0,"TORRANCE, CALIFORNIA",CALIFORNIA,Low,41
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,44262.0,2016.0,"NOVI, MICHIGAN",MICHIGAN,Low,25
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,47444.8,2016.0,"TORRANCE, CALIFORNIA",CALIFORNIA,Low,37
1,ACCOUNTANTS AND AUDITORS,ACCOUNTS EXECUTIVE-TAX,N,45822.0,2016.0,"PLANO, TEXAS",TEXAS,Low,33
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,43430.4,2016.0,"PITTSBURGH, PENNSYLVANIA",PENNSYLVANIA,Low,32
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,49109.0,2016.0,"PEARLAND, TEXAS",TEXAS,Low,34
1,ACCOUNTANTS AND AUDITORS,STAFF ACCOUNTANT,N,42848.0,2016.0,"CHICAGO, ILLINOIS",ILLINOIS,Low,30
1,ACCOUNTANTS AND AUDITORS,STAFF ACCOUNTANT,N,57304.0,2016.0,"SAN FRANCISCO, CALIFORNIA",CALIFORNIA,Medium,33
